,Dominant_Topic,Topic_Perc_Contrib,Keywords
342,1.0,0.5102999806404114,"team, game, hockey, play, year, win, player, nhl, line, wing"
343,2.0,0.9775000214576721,"line, organization, write, get, article, bike, go, make, good, time"
344,0.0,0.941100001335144,"god, say, people, think, christian, believe, know, reason, write, evidence"
345,2.0,0.9825999736785889,"line, organization, write, get, article, bike, go, make, good, time"
346,1.0,0.7242000102996826,"team, game, hockey, play, year, win, player, nhl, line, wing"
347,2.0,0.9459999799728394,"line, organization, write, get, article, bike, go, make, good, time"
348,0.0,0.9638000130653381,"god, say, people, think, christian, believe, know, reason, write, evidence"
349,0.0,0.6520000100135803,"god, say, people, think, christian, believe, know, reason, write, evidence"
350,1.0,0.5200999975204468,"team, game, hockey, play, year, win, player, nhl, line, wing"
351,0.0,0.9289000034332275,"god, say, people, think, christian, believe, know, reason, write, evidence"
352,0.0,0.8371999859809875,"god, say, people, think, christian, believe, know, reason, write, evidence"
353,2.0,0.8766999840736389,"line, organization, write, get, article, bike, go, make, good, time"
354,1.0,0.6692000031471252,"team, game, hockey, play, year, win, player, nhl, line, wing"
355,0.0,0.9484999775886536,"god, say, people, think, christian, believe, know, reason, write, evidence"
356,2.0,0.8083999752998352,"line, organization, write, get, article, bike, go, make, good, time"
357,2.0,0.8755000233650208,"line, organization, write, get, article, bike, go, make, good, time"
358,2.0,0.8870000243186951,"line, organization, write, get, article, bike, go, make, good, time"
359,2.0,0.8597999811172485,"line, organization, write, get, article, bike, go, make, good, time"
360,2.0,0.8513000011444092,"line, organization, write, get, article, bike, go, make, good, time"
361,2.0,0.694100022315979,"line, organization, write, get, article, bike, go, make, good, time"
362,1.0,0.7383000254631042,"team, game, hockey, play, year, win, player, nhl, line, wing"
363,0.0,0.6449000239372253,"god, say, people, think, christian, believe, know, reason, write, evidence"
364,0.0,0.9690999984741211,"god, say, people, think, christian, believe, know, reason, write, evidence"
365,0.0,0.7293000221252441,"god, say, people, think, christian, believe, know, reason, write, evidence"
366,2.0,0.6589999794960022,"line, organization, write, get, article, bike, go, make, good, time"
367,2.0,0.9448999762535095,"line, organization, write, get, article, bike, go, make, good, time"
368,0.0,0.9573000073432922,"god, say, people, think, christian, believe, know, reason, write, evidence"
369,0.0,0.8521000146865845,"god, say, people, think, christian, believe, know, reason, write, evidence"
370,0.0,0.7572000026702881,"god, say, people, think, christian, believe, know, reason, write, evidence"
371,0.0,0.9151999950408936,"god, say, people, think, christian, believe, know, reason, write, evidence"
372,2.0,0.7649000287055969,"line, organization, write, get, article, bike, go, make, good, time"
373,1.0,0.7480999827384949,"team, game, hockey, play, year, win, player, nhl, line, wing"
374,0.0,0.8389999866485596,"god, say, people, think, christian, believe, know, reason, write, evidence"
375,2.0,0.8155999779701233,"line, organization, write, get, article, bike, go, make, good, time"
376,2.0,0.6352999806404114,"line, organization, write, get, article, bike, go, make, good, time"
377,1.0,0.9958000183105469,"team, game, hockey, play, year, win, player, nhl, line, wing"
378,0.0,0.9138000011444092,"god, say, people, think, christian, believe, know, reason, write, evidence"
379,2.0,0.9577000141143799,"line, organization, write, get, article, bike, go, make, good, time"
380,2.0,0.9747999906539917,"line, organization, write, get, article, bike, go, make, good, time"
381,1.0,0.7439000010490417,"team, game, hockey, play, year, win, player, nhl, line, wing"
382,0.0,0.8357999920845032,"god, say, people, think, christian, believe, know, reason, write, evidence"
383,2.0,0.7900999784469604,"line, organization, write, get, article, bike, go, make, good, time"
384,0.0,0.9925000071525574,"god, say, people, think, christian, believe, know, reason, write, evidence"
385,2.0,0.7519000172615051,"line, organization, write, get, article, bike, go, make, good, time"
386,1.0,0.5852000117301941,"team, game, hockey, play, year, win, player, nhl, line, wing"
387,2.0,0.7706000208854675,"line, organization, write, get, article, bike, go, make, good, time"
388,1.0,0.6162999868392944,"team, game, hockey, play, year, win, player, nhl, line, wing"
389,1.0,0.6915000081062317,"team, game, hockey, play, year, win, player, nhl, line, wing"
390,0.0,0.8838000297546387,"god, say, people, think, christian, believe, know, reason, write, evidence"
391,0.0,0.8227999806404114,"god, say, people, think, christian, believe, know, reason, write, evidence"
392,1.0,0.3452000021934509,"team, game, hockey, play, year, win, player, nhl, line, wing"
393,2.0,0.8034999966621399,"line, organization, write, get, article, bike, go, make, good, time"
394,0.0,0.963100016117096,"god, say, people, think, christian, believe, know, reason, write, evidence"
395,1.0,0.6833000183105469,"team, game, hockey, play, year, win, player, nhl, line, wing"
396,2.0,0.7185999751091003,"line, organization, write, get, article, bike, go, make, good, time"
397,2.0,0.602400004863739,"line, organization, write, get, article, bike, go, make, good, time"
398,1.0,0.9869999885559082,"team, game, hockey, play, year, win, player, nhl, line, wing"
399,2.0,0.535099983215332,"line, organization, write, get, article, bike, go, make, good, time"
400,2.0,0.8137000203132629,"line, organization, write, get, article, bike, go, make, good, time"
401,0.0,0.951200008392334,"god, say, people, think, christian, believe, know, reason, write, evidence"
402,0.0,0.8198000192642212,"god, say, people, think, christian, believe, know, reason, write, evidence"
403,2.0,0.8241000175476074,"line, organization, write, get, article, bike, go, make, good, time"
404,0.0,0.968999981880188,"god, say, people, think, christian, believe, know, reason, write, evidence"
405,2.0,0.8551999926567078,"line, organization, write, get, article, bike, go, make, good, time"
406,0.0,0.9854999780654907,"god, say, people, think, christian, believe, know, reason, write, evidence"
407,1.0,0.4781999886035919,"team, game, hockey, play, year, win, player, nhl, line, wing"
408,2.0,0.8974999785423279,"line, organization, write, get, article, bike, go, make, good, time"
409,2.0,0.982200026512146,"line, organization, write, get, article, bike, go, make, good, time"
410,1.0,0.7129999995231628,"team, game, hockey, play, year, win, player, nhl, line, wing"
411,1.0,0.7222999930381775,"team, game, hockey, play, year, win, player, nhl, line, wing"
412,1.0,0.7418000102043152,"team, game, hockey, play, year, win, player, nhl, line, wing"
413,0.0,0.9775000214576721,"god, say, people, think, christian, believe, know, reason, write, evidence"
414,2.0,0.8537999987602234,"line, organization, write, get, article, bike, go, make, good, time"
415,2.0,0.8004000186920166,"line, organization, write, get, article, bike, go, make, good, time"
416,1.0,0.5454000234603882,"team, game, hockey, play, year, win, player, nhl, line, wing"
417,2.0,0.8205999732017517,"line, organization, write, get, article, bike, go, make, good, time"
418,1.0,0.79830002784729,"team, game, hockey, play, year, win, player, nhl, line, wing"
419,0.0,0.6862999796867371,"god, say, people, think, christian, believe, know, reason, write, evidence"
420,2.0,0.8391000032424927,"line, organization, write, get, article, bike, go, make, good, time"
421,2.0,0.8981999754905701,"line, organization, write, get, article, bike, go, make, good, time"
422,1.0,0.6578999757766724,"team, game, hockey, play, year, win, player, nhl, line, wing"
423,0.0,0.9904999732971191,"god, say, people, think, christian, believe, know, reason, write, evidence"
424,2.0,0.9488000273704529,"line, organization, write, get, article, bike, go, make, good, time"
425,0.0,0.9957000017166138,"god, say, people, think, christian, believe, know, reason, write, evidence"
426,0.0,0.9805999994277954,"god, say, people, think, christian, believe, know, reason, write, evidence"
427,2.0,0.8876000046730042,"line, organization, write, get, article, bike, go, make, good, time"
428,2.0,0.5067999958992004,"line, organization, write, get, article, bike, go, make, good, time"
429,2.0,0.8855000138282776,"line, organization, write, get, article, bike, go, make, good, time"
430,1.0,0.7728999853134155,"team, game, hockey, play, year, win, player, nhl, line, wing"
431,0.0,0.7669000029563904,"god, say, people, think, christian, believe, know, reason, write, evidence"
432,0.0,0.9427000284194946,"god, say, people, think, christian, believe, know, reason, write, evidence"
433,2.0,0.9857000112533569,"line, organization, write, get, article, bike, go, make, good, time"
434,2.0,0.38359999656677246,"line, organization, write, get, article, bike, go, make, good, time"
435,1.0,0.6520000100135803,"team, game, hockey, play, year, win, player, nhl, line, wing"
436,1.0,0.5462999939918518,"team, game, hockey, play, year, win, player, nhl, line, wing"
437,1.0,0.5249000191688538,"team, game, hockey, play, year, win, player, nhl, line, wing"
438,0.0,0.91839998960495,"god, say, people, think, christian, believe, know, reason, write, evidence"
439,2.0,0.8080999851226807,"line, organization, write, get, article, bike, go, make, good, time"
440,2.0,0.7759000062942505,"line, organization, write, get, article, bike, go, make, good, time"
441,0.0,0.9860000014305115,"god, say, people, think, christian, believe, know, reason, write, evidence"
442,0.0,0.8992999792098999,"god, say, people, think, christian, believe, know, reason, write, evidence"
443,1.0,0.46470001339912415,"team, game, hockey, play, year, win, player, nhl, line, wing"
444,0.0,0.7436000108718872,"god, say, people, think, christian, believe, know, reason, write, evidence"
445,2.0,0.9567000269889832,"line, organization, write, get, article, bike, go, make, good, time"
446,1.0,0.9605000019073486,"team, game, hockey, play, year, win, player, nhl, line, wing"
447,0.0,0.5491999983787537,"god, say, people, think, christian, believe, know, reason, write, evidence"
448,0.0,0.7286999821662903,"god, say, people, think, christian, believe, know, reason, write, evidence"
449,2.0,0.8241999745368958,"line, organization, write, get, article, bike, go, make, good, time"
450,1.0,0.48829999566078186,"team, game, hockey, play, year, win, player, nhl, line, wing"
451,0.0,0.6628000140190125,"god, say, people, think, christian, believe, know, reason, write, evidence"
452,1.0,0.7684999704360962,"team, game, hockey, play, year, win, player, nhl, line, wing"
453,2.0,0.555400013923645,"line, organization, write, get, article, bike, go, make, good, time"
454,0.0,0.9502999782562256,"god, say, people, think, christian, believe, know, reason, write, evidence"
455,1.0,0.6608999967575073,"team, game, hockey, play, year, win, player, nhl, line, wing"
456,1.0,0.6639000177383423,"team, game, hockey, play, year, win, player, nhl, line, wing"
457,2.0,0.9797000288963318,"line, organization, write, get, article, bike, go, make, good, time"
458,1.0,0.8572999835014343,"team, game, hockey, play, year, win, player, nhl, line, wing"
459,1.0,0.6672999858856201,"team, game, hockey, play, year, win, player, nhl, line, wing"
460,0.0,0.44119998812675476,"god, say, people, think, christian, believe, know, reason, write, evidence"
461,2.0,0.9835000038146973,"line, organization, write, get, article, bike, go, make, good, time"
462,0.0,0.9465000033378601,"god, say, people, think, christian, believe, know, reason, write, evidence"
463,2.0,0.927299976348877,"line, organization, write, get, article, bike, go, make, good, time"
464,2.0,0.7864999771118164,"line, organization, write, get, article, bike, go, make, good, time"
465,1.0,0.5480999946594238,"team, game, hockey, play, year, win, player, nhl, line, wing"
466,1.0,0.7422000169754028,"team, game, hockey, play, year, win, player, nhl, line, wing"
467,2.0,0.9129999876022339,"line, organization, write, get, article, bike, go, make, good, time"
468,2.0,0.53329998254776,"line, organization, write, get, article, bike, go, make, good, time"
469,1.0,0.7092000246047974,"team, game, hockey, play, year, win, player, nhl, line, wing"
470,2.0,0.6234999895095825,"line, organization, write, get, article, bike, go, make, good, time"
471,1.0,0.6118000149726868,"team, game, hockey, play, year, win, player, nhl, line, wing"
472,1.0,0.7656000256538391,"team, game, hockey, play, year, win, player, nhl, line, wing"
473,2.0,0.8277000188827515,"line, organization, write, get, article, bike, go, make, good, time"
474,2.0,0.8475000262260437,"line, organization, write, get, article, bike, go, make, good, time"
475,2.0,0.7197999954223633,"line, organization, write, get, article, bike, go, make, good, time"
476,2.0,0.9262999892234802,"line, organization, write, get, article, bike, go, make, good, time"
477,2.0,0.8644000291824341,"line, organization, write, get, article, bike, go, make, good, time"
478,1.0,0.6636000275611877,"team, game, hockey, play, year, win, player, nhl, line, wing"
479,0.0,0.982200026512146,"god, say, people, think, christian, believe, know, reason, write, evidence"
480,1.0,0.5753999948501587,"team, game, hockey, play, year, win, player, nhl, line, wing"
481,0.0,0.8784000277519226,"god, say, people, think, christian, believe, know, reason, write, evidence"
482,2.0,0.5206000208854675,"line, organization, write, get, article, bike, go, make, good, time"
483,0.0,0.9009000062942505,"god, say, people, think, christian, believe, know, reason, write, evidence"
484,0.0,0.939300000667572,"god, say, people, think, christian, believe, know, reason, write, evidence"
485,0.0,0.9742000102996826,"god, say, people, think, christian, believe, know, reason, write, evidence"
486,2.0,0.4966999888420105,"line, organization, write, get, article, bike, go, make, good, time"
487,0.0,0.992900013923645,"god, say, people, think, christian, believe, know, reason, write, evidence"
488,0.0,0.9380000233650208,"god, say, people, think, christian, believe, know, reason, write, evidence"
489,0.0,0.9157999753952026,"god, say, people, think, christian, believe, know, reason, write, evidence"
490,1.0,0.7652000188827515,"team, game, hockey, play, year, win, player, nhl, line, wing"
491,1.0,0.40540000796318054,"team, game, hockey, play, year, win, player, nhl, line, wing"
492,2.0,0.7591000199317932,"line, organization, write, get, article, bike, go, make, good, time"
493,0.0,0.9886999726295471,"god, say, people, think, christian, believe, know, reason, write, evidence"
494,2.0,0.9559999704360962,"line, organization, write, get, article, bike, go, make, good, time"
495,2.0,0.4952000081539154,"line, organization, write, get, article, bike, go, make, good, time"
496,0.0,0.6833999752998352,"god, say, people, think, christian, believe, know, reason, write, evidence"
497,2.0,0.7081000208854675,"line, organization, write, get, article, bike, go, make, good, time"
498,2.0,0.6692000031471252,"line, organization, write, get, article, bike, go, make, good, time"
499,0.0,0.7560999989509583,"god, say, people, think, christian, believe, know, reason, write, evidence"
500,2.0,0.8521000146865845,"line, organization, write, get, article, bike, go, make, good, time"
501,1.0,0.5004000067710876,"team, game, hockey, play, year, win, player, nhl, line, wing"
502,0.0,0.7940000295639038,"god, say, people, think, christian, believe, know, reason, write, evidence"
503,2.0,0.7541999816894531,"line, organization, write, get, article, bike, go, make, good, time"
504,2.0,0.7936000227928162,"line, organization, write, get, article, bike, go, make, good, time"
505,2.0,0.46560001373291016,"line, organization, write, get, article, bike, go, make, good, time"
506,1.0,0.7346000075340271,"team, game, hockey, play, year, win, player, nhl, line, wing"
507,0.0,0.6190999746322632,"god, say, people, think, christian, believe, know, reason, write, evidence"
508,1.0,0.5228000283241272,"team, game, hockey, play, year, win, player, nhl, line, wing"
509,0.0,0.9869999885559082,"god, say, people, think, christian, believe, know, reason, write, evidence"
510,0.0,0.8012999892234802,"god, say, people, think, christian, believe, know, reason, write, evidence"
511,0.0,0.920199990272522,"god, say, people, think, christian, believe, know, reason, write, evidence"
512,2.0,0.9036999940872192,"line, organization, write, get, article, bike, go, make, good, time"
513,0.0,0.8683000206947327,"god, say, people, think, christian, believe, know, reason, write, evidence"
514,2.0,0.6923999786376953,"line, organization, write, get, article, bike, go, make, good, time"
515,0.0,0.906499981880188,"god, say, people, think, christian, believe, know, reason, write, evidence"
516,0.0,0.9555000066757202,"god, say, people, think, christian, believe, know, reason, write, evidence"
517,2.0,0.9794999957084656,"line, organization, write, get, article, bike, go, make, good, time"
518,0.0,0.9437999725341797,"god, say, people, think, christian, believe, know, reason, write, evidence"
519,1.0,0.47350001335144043,"team, game, hockey, play, year, win, player, nhl, line, wing"
520,0.0,0.6967999935150146,"god, say, people, think, christian, believe, know, reason, write, evidence"
521,2.0,0.8840000033378601,"line, organization, write, get, article, bike, go, make, good, time"
522,2.0,0.5188999772071838,"line, organization, write, get, article, bike, go, make, good, time"
523,0.0,0.8744999766349792,"god, say, people, think, christian, believe, know, reason, write, evidence"
524,2.0,0.8174999952316284,"line, organization, write, get, article, bike, go, make, good, time"
525,2.0,0.8543000221252441,"line, organization, write, get, article, bike, go, make, good, time"
526,2.0,0.9779999852180481,"line, organization, write, get, article, bike, go, make, good, time"
527,0.0,0.9718000292778015,"god, say, people, think, christian, believe, know, reason, write, evidence"
528,2.0,0.9735999703407288,"line, organization, write, get, article, bike, go, make, good, time"
529,0.0,0.730400025844574,"god, say, people, think, christian, believe, know, reason, write, evidence"
530,2.0,0.9790999889373779,"line, organization, write, get, article, bike, go, make, good, time"
531,0.0,0.40529999136924744,"god, say, people, think, christian, believe, know, reason, write, evidence"
532,2.0,0.9853000044822693,"line, organization, write, get, article, bike, go, make, good, time"
533,2.0,0.77920001745224,"line, organization, write, get, article, bike, go, make, good, time"
534,0.0,0.9358999729156494,"god, say, people, think, christian, believe, know, reason, write, evidence"
535,1.0,0.8356999754905701,"team, game, hockey, play, year, win, player, nhl, line, wing"
536,1.0,0.9427000284194946,"team, game, hockey, play, year, win, player, nhl, line, wing"
537,2.0,0.9781000018119812,"line, organization, write, get, article, bike, go, make, good, time"
538,2.0,0.7820000052452087,"line, organization, write, get, article, bike, go, make, good, time"
539,0.0,0.9724000096321106,"god, say, people, think, christian, believe, know, reason, write, evidence"
540,2.0,0.8797000050544739,"line, organization, write, get, article, bike, go, make, good, time"
541,1.0,0.8184000253677368,"team, game, hockey, play, year, win, player, nhl, line, wing"
542,1.0,0.9189000129699707,"team, game, hockey, play, year, win, player, nhl, line, wing"
543,2.0,0.4503999948501587,"line, organization, write, get, article, bike, go, make, good, time"
544,2.0,0.9656999707221985,"line, organization, write, get, article, bike, go, make, good, time"
545,2.0,0.9556000232696533,"line, organization, write, get, article, bike, go, make, good, time"
546,1.0,0.6053000092506409,"team, game, hockey, play, year, win, player, nhl, line, wing"
547,2.0,0.9273999929428101,"line, organization, write, get, article, bike, go, make, good, time"
548,1.0,0.5619999766349792,"team, game, hockey, play, year, win, player, nhl, line, wing"
549,1.0,0.4722999930381775,"team, game, hockey, play, year, win, player, nhl, line, wing"
550,0.0,0.7121000289916992,"god, say, people, think, christian, believe, know, reason, write, evidence"
551,0.0,0.9068999886512756,"god, say, people, think, christian, believe, know, reason, write, evidence"
552,2.0,0.7249000072479248,"line, organization, write, get, article, bike, go, make, good, time"
553,0.0,0.901199996471405,"god, say, people, think, christian, believe, know, reason, write, evidence"
554,2.0,0.8023999929428101,"line, organization, write, get, article, bike, go, make, good, time"
555,1.0,0.6304000020027161,"team, game, hockey, play, year, win, player, nhl, line, wing"
556,1.0,0.8633999824523926,"team, game, hockey, play, year, win, player, nhl, line, wing"
557,0.0,0.8759999871253967,"god, say, people, think, christian, believe, know, reason, write, evidence"
558,1.0,0.5705999732017517,"team, game, hockey, play, year, win, player, nhl, line, wing"
559,1.0,0.7623999714851379,"team, game, hockey, play, year, win, player, nhl, line, wing"
560,2.0,0.9207000136375427,"line, organization, write, get, article, bike, go, make, good, time"
561,1.0,0.6563000082969666,"team, game, hockey, play, year, win, player, nhl, line, wing"
562,2.0,0.9728999733924866,"line, organization, write, get, article, bike, go, make, good, time"
563,0.0,0.9684000015258789,"god, say, people, think, christian, believe, know, reason, write, evidence"
564,2.0,0.8873000144958496,"line, organization, write, get, article, bike, go, make, good, time"
565,2.0,0.723800003528595,"line, organization, write, get, article, bike, go, make, good, time"
566,2.0,0.8410999774932861,"line, organization, write, get, article, bike, go, make, good, time"
567,1.0,0.9733999967575073,"team, game, hockey, play, year, win, player, nhl, line, wing"
568,1.0,0.7685999870300293,"team, game, hockey, play, year, win, player, nhl, line, wing"
569,2.0,0.6744999885559082,"line, organization, write, get, article, bike, go, make, good, time"
570,2.0,0.486299991607666,"line, organization, write, get, article, bike, go, make, good, time"
571,2.0,0.9294999837875366,"line, organization, write, get, article, bike, go, make, good, time"
572,0.0,0.9675999879837036,"god, say, people, think, christian, believe, know, reason, write, evidence"
573,1.0,0.7215999960899353,"team, game, hockey, play, year, win, player, nhl, line, wing"
574,0.0,0.8619999885559082,"god, say, people, think, christian, believe, know, reason, write, evidence"
575,0.0,0.8697999715805054,"god, say, people, think, christian, believe, know, reason, write, evidence"
576,0.0,0.9853000044822693,"god, say, people, think, christian, believe, know, reason, write, evidence"
577,1.0,0.5062000155448914,"team, game, hockey, play, year, win, player, nhl, line, wing"
578,0.0,0.9014999866485596,"god, say, people, think, christian, believe, know, reason, write, evidence"
579,2.0,0.933899998664856,"line, organization, write, get, article, bike, go, make, good, time"
580,1.0,0.8288999795913696,"team, game, hockey, play, year, win, player, nhl, line, wing"
581,0.0,0.6341999769210815,"god, say, people, think, christian, believe, know, reason, write, evidence"
582,1.0,0.9670000076293945,"team, game, hockey, play, year, win, player, nhl, line, wing"
583,1.0,0.5098999738693237,"team, game, hockey, play, year, win, player, nhl, line, wing"
584,1.0,0.5493999719619751,"team, game, hockey, play, year, win, player, nhl, line, wing"
585,1.0,0.8100000023841858,"team, game, hockey, play, year, win, player, nhl, line, wing"
586,0.0,0.9787999987602234,"god, say, people, think, christian, believe, know, reason, write, evidence"
587,0.0,0.8655999898910522,"god, say, people, think, christian, believe, know, reason, write, evidence"
588,0.0,0.807200014591217,"god, say, people, think, christian, believe, know, reason, write, evidence"
589,2.0,0.916100025177002,"line, organization, write, get, article, bike, go, make, good, time"
590,1.0,0.6668999791145325,"team, game, hockey, play, year, win, player, nhl, line, wing"
591,2.0,0.9398999810218811,"line, organization, write, get, article, bike, go, make, good, time"
592,1.0,0.6723999977111816,"team, game, hockey, play, year, win, player, nhl, line, wing"
593,0.0,0.9075000286102295,"god, say, people, think, christian, believe, know, reason, write, evidence"
594,1.0,0.6456999778747559,"team, game, hockey, play, year, win, player, nhl, line, wing"
595,0.0,0.8434000015258789,"god, say, people, think, christian, believe, know, reason, write, evidence"
596,2.0,0.9765999913215637,"line, organization, write, get, article, bike, go, make, good, time"
597,2.0,0.9401999711990356,"line, organization, write, get, article, bike, go, make, good, time"
598,0.0,0.9476000070571899,"god, say, people, think, christian, believe, know, reason, write, evidence"
599,1.0,0.7053999900817871,"team, game, hockey, play, year, win, player, nhl, line, wing"
600,1.0,0.5582000017166138,"team, game, hockey, play, year, win, player, nhl, line, wing"
601,1.0,0.5346999764442444,"team, game, hockey, play, year, win, player, nhl, line, wing"
602,2.0,0.7649000287055969,"line, organization, write, get, article, bike, go, make, good, time"
603,2.0,0.820900022983551,"line, organization, write, get, article, bike, go, make, good, time"
604,1.0,0.6323000192642212,"team, game, hockey, play, year, win, player, nhl, line, wing"
605,0.0,0.8902999758720398,"god, say, people, think, christian, believe, know, reason, write, evidence"
606,2.0,0.9218000173568726,"line, organization, write, get, article, bike, go, make, good, time"
607,1.0,0.6564000248908997,"team, game, hockey, play, year, win, player, nhl, line, wing"
608,1.0,0.6888999938964844,"team, game, hockey, play, year, win, player, nhl, line, wing"
609,0.0,0.9699000120162964,"god, say, people, think, christian, believe, know, reason, write, evidence"
610,2.0,0.935699999332428,"line, organization, write, get, article, bike, go, make, good, time"
611,0.0,0.9160000085830688,"god, say, people, think, christian, believe, know, reason, write, evidence"
612,1.0,0.6798999905586243,"team, game, hockey, play, year, win, player, nhl, line, wing"
613,0.0,0.5465999841690063,"god, say, people, think, christian, believe, know, reason, write, evidence"
614,1.0,0.5364999771118164,"team, game, hockey, play, year, win, player, nhl, line, wing"
615,0.0,0.9088000059127808,"god, say, people, think, christian, believe, know, reason, write, evidence"
616,2.0,0.5742999911308289,"line, organization, write, get, article, bike, go, make, good, time"
617,2.0,0.7942000031471252,"line, organization, write, get, article, bike, go, make, good, time"
618,1.0,0.4839000105857849,"team, game, hockey, play, year, win, player, nhl, line, wing"
619,0.0,0.974399983882904,"god, say, people, think, christian, believe, know, reason, write, evidence"
620,0.0,0.6535999774932861,"god, say, people, think, christian, believe, know, reason, write, evidence"
621,2.0,0.7253000140190125,"line, organization, write, get, article, bike, go, make, good, time"
622,2.0,0.6406000256538391,"line, organization, write, get, article, bike, go, make, good, time"
623,2.0,0.9269999861717224,"line, organization, write, get, article, bike, go, make, good, time"
624,0.0,0.9071999788284302,"god, say, people, think, christian, believe, know, reason, write, evidence"
625,2.0,0.9900000095367432,"line, organization, write, get, article, bike, go, make, good, time"
626,1.0,0.51419997215271,"team, game, hockey, play, year, win, player, nhl, line, wing"
627,1.0,0.8622000217437744,"team, game, hockey, play, year, win, player, nhl, line, wing"
628,0.0,0.8373000025749207,"god, say, people, think, christian, believe, know, reason, write, evidence"
629,2.0,0.7706000208854675,"line, organization, write, get, article, bike, go, make, good, time"
630,1.0,0.6304000020027161,"team, game, hockey, play, year, win, player, nhl, line, wing"
631,2.0,0.9114999771118164,"line, organization, write, get, article, bike, go, make, good, time"
632,0.0,0.8848999738693237,"god, say, people, think, christian, believe, know, reason, write, evidence"
633,0.0,0.8348000049591064,"god, say, people, think, christian, believe, know, reason, write, evidence"
634,2.0,0.9855999946594238,"line, organization, write, get, article, bike, go, make, good, time"
635,1.0,0.5629000067710876,"team, game, hockey, play, year, win, player, nhl, line, wing"
636,0.0,0.9272000193595886,"god, say, people, think, christian, believe, know, reason, write, evidence"
637,2.0,0.9351000189781189,"line, organization, write, get, article, bike, go, make, good, time"
638,2.0,0.8446000218391418,"line, organization, write, get, article, bike, go, make, good, time"
639,1.0,0.3917999863624573,"team, game, hockey, play, year, win, player, nhl, line, wing"
640,2.0,0.9564999938011169,"line, organization, write, get, article, bike, go, make, good, time"
641,1.0,0.9064000248908997,"team, game, hockey, play, year, win, player, nhl, line, wing"
642,0.0,0.888700008392334,"god, say, people, think, christian, believe, know, reason, write, evidence"
643,1.0,0.9818000197410583,"team, game, hockey, play, year, win, player, nhl, line, wing"
644,2.0,0.9415000081062317,"line, organization, write, get, article, bike, go, make, good, time"
645,0.0,0.9599000215530396,"god, say, people, think, christian, believe, know, reason, write, evidence"
646,2.0,0.9660000205039978,"line, organization, write, get, article, bike, go, make, good, time"
647,2.0,0.8305000066757202,"line, organization, write, get, article, bike, go, make, good, time"
648,0.0,0.9052000045776367,"god, say, people, think, christian, believe, know, reason, write, evidence"
649,2.0,0.9225000143051147,"line, organization, write, get, article, bike, go, make, good, time"
650,0.0,0.5573999881744385,"god, say, people, think, christian, believe, know, reason, write, evidence"
651,2.0,0.8282999992370605,"line, organization, write, get, article, bike, go, make, good, time"
652,1.0,0.8432999849319458,"team, game, hockey, play, year, win, player, nhl, line, wing"
653,0.0,0.9025999903678894,"god, say, people, think, christian, believe, know, reason, write, evidence"
654,1.0,0.6539999842643738,"team, game, hockey, play, year, win, player, nhl, line, wing"
655,0.0,0.7904999852180481,"god, say, people, think, christian, believe, know, reason, write, evidence"
656,2.0,0.7795000076293945,"line, organization, write, get, article, bike, go, make, good, time"
657,2.0,0.9799000024795532,"line, organization, write, get, article, bike, go, make, good, time"
658,1.0,0.49869999289512634,"team, game, hockey, play, year, win, player, nhl, line, wing"
659,1.0,0.5814999938011169,"team, game, hockey, play, year, win, player, nhl, line, wing"
660,0.0,0.9721999764442444,"god, say, people, think, christian, believe, know, reason, write, evidence"
661,1.0,0.9487000107765198,"team, game, hockey, play, year, win, player, nhl, line, wing"
662,2.0,0.871399998664856,"line, organization, write, get, article, bike, go, make, good, time"
663,1.0,0.733299970626831,"team, game, hockey, play, year, win, player, nhl, line, wing"
664,2.0,0.7580000162124634,"line, organization, write, get, article, bike, go, make, good, time"
665,2.0,0.5547000169754028,"line, organization, write, get, article, bike, go, make, good, time"
666,0.0,0.9093000292778015,"god, say, people, think, christian, believe, know, reason, write, evidence"
667,1.0,0.6044999957084656,"team, game, hockey, play, year, win, player, nhl, line, wing"
668,1.0,0.7222999930381775,"team, game, hockey, play, year, win, player, nhl, line, wing"
669,1.0,0.5486000180244446,"team, game, hockey, play, year, win, player, nhl, line, wing"
670,0.0,0.6345000267028809,"god, say, people, think, christian, believe, know, reason, write, evidence"
671,2.0,0.7408000230789185,"line, organization, write, get, article, bike, go, make, good, time"
672,0.0,0.7190999984741211,"god, say, people, think, christian, believe, know, reason, write, evidence"
673,2.0,0.9348999857902527,"line, organization, write, get, article, bike, go, make, good, time"
674,1.0,0.882099986076355,"team, game, hockey, play, year, win, player, nhl, line, wing"
675,1.0,0.7883999943733215,"team, game, hockey, play, year, win, player, nhl, line, wing"
676,0.0,0.5849000215530396,"god, say, people, think, christian, believe, know, reason, write, evidence"
677,2.0,0.91839998960495,"line, organization, write, get, article, bike, go, make, good, time"
678,1.0,0.7319999933242798,"team, game, hockey, play, year, win, player, nhl, line, wing"
679,0.0,0.777899980545044,"god, say, people, think, christian, believe, know, reason, write, evidence"
680,2.0,0.7809000015258789,"line, organization, write, get, article, bike, go, make, good, time"
681,2.0,0.6355999708175659,"line, organization, write, get, article, bike, go, make, good, time"
682,1.0,0.5473999977111816,"team, game, hockey, play, year, win, player, nhl, line, wing"
683,2.0,0.9156000018119812,"line, organization, write, get, article, bike, go, make, good, time"
684,1.0,0.47620001435279846,"team, game, hockey, play, year, win, player, nhl, line, wing"
